id,property,needs_translation,default,translated
726,CONCEPT,f,Clostridium sporosphaeroides,
2312,CONCEPT,f,Clostridium subterminale,
454,CONCEPT,f,Clostridium symbiosum,
519,CONCEPT,f,Clostridium tertium,
42,CONCEPT,f,Clostridium tetani,
2776,CONCEPT,t,Coagulase-negative staphylococcus,Koagulase-negative Staphylokokken
2777,CONCEPT,t,Coagulase-positive staphylococcus,Koagulase-positive Staphylokokken
248,CONCEPT,f,Cokeromyces,
17,CONCEPT,f,Cokeromyces recurvatus,
897,CONCEPT,f,Collinsella,
1460,CONCEPT,f,Collinsella aerofaciens,
2164,CONCEPT,f,Collinsella intestinalis,
2140,CONCEPT,f,Collinsella stercoris,
3339,CONCEPT,f,Colorado tick fever coltivirus,
143,CONCEPT,f,Comamonas,
1235,CONCEPT,f,Comamonas aquatica,
1170,CONCEPT,f,Comamonas kerstersii,
1398,CONCEPT,f,Comamonas terrigena,
843,CONCEPT,f,Comamonas testosteroni,
200,CONCEPT,f,Conidiobolus,
2265,CONCEPT,f,Conidiobolus coronatus,
489,CONCEPT,f,Conidiobolus incongruus,
3352,CONCEPT,f,Coniochaeta,
3354,CONCEPT,f,Coniochaeta hoffmannii,
3368,CONCEPT,f,Coniochaeta mutabilis,
2206,CONCEPT,f,Coniothyrium,
882,CONCEPT,f,Coprococcus,
669,CONCEPT,f,Coprococcus eutactus,
3363,CONCEPT,f,Cordyceps javanica,
1968,CONCEPT,f,Corynebacterium,
1616,CONCEPT,f,Corynebacterium accolens,
593,CONCEPT,f,Corynebacterium afermentans,
1135,CONCEPT,f,Corynebacterium afermentans afermentans,
339,CONCEPT,f,Corynebacterium afermentans lipophilum,
129,CONCEPT,f,Corynebacterium ammoniagenes,
460,CONCEPT,f,Corynebacterium amycolatum,
2214,CONCEPT,f,Corynebacterium appendicis,
2915,CONCEPT,f,Corynebacterium aquatimens,
2417,CONCEPT,f,Corynebacterium aquilae,
2594,CONCEPT,f,Corynebacterium argentoratense,
2321,CONCEPT,f,Corynebacterium atypicum,
2438,CONCEPT,f,Corynebacterium aurimucosum,
2194,CONCEPT,f,Corynebacterium auris,
1153,CONCEPT,f,Corynebacterium auriscanis,
2916,CONCEPT,f,Corynebacterium belfantii,
1901,CONCEPT,f,Corynebacterium beticola,
2479,CONCEPT,f,Corynebacterium bovis,
936,CONCEPT,f,Corynebacterium callunae,
3101,CONCEPT,f,Corynebacterium camporealense,
2917,CONCEPT,f,Corynebacterium canis,
485,CONCEPT,f,Corynebacterium capitovis,
1844,CONCEPT,f,Corynebacterium casei,
1080,CONCEPT,f,Corynebacterium caspium,
2509,CONCEPT,f,Corynebacterium ciconiae,
452,CONCEPT,f,Corynebacterium confusum,
1813,CONCEPT,f,Corynebacterium coyleae,
1611,CONCEPT,f,Corynebacterium cystitidis,
2918,CONCEPT,f,Corynebacterium dentalis,
70,CONCEPT,f,Corynebacterium diphtheriae,
1867,CONCEPT,f,Corynebacterium durum,
506,CONCEPT,f,Corynebacterium efficiens,
2468,CONCEPT,f,Corynebacterium falsenii,
41,CONCEPT,f,Corynebacterium felinum,
1109,CONCEPT,f,Corynebacterium flavescens,
2919,CONCEPT,f,Corynebacterium fournieri,
2920,CONCEPT,f,Corynebacterium freiburgense,
163,CONCEPT,f,Corynebacterium freneyi,
2941,CONCEPT,f,Corynebacterium genitalium,
1756,CONCEPT,f,Corynebacterium glaucum,
1620,CONCEPT,f,Corynebacterium glucuronolyticum,
514,CONCEPT,f,Corynebacterium glutamicum,
2921,CONCEPT,f,Corynebacterium gottingense,
2475,CONCEPT,f,Corynebacterium halotolerans,
2922,CONCEPT,f,Corynebacterium hansenii,
1378,CONCEPT,f,Corynebacterium imitans,
1991,CONCEPT,f,Corynebacterium jeikeium,
373,CONCEPT,f,Corynebacterium kroppenstedtii,
1715,CONCEPT,f,Corynebacterium kutscheri,
1474,CONCEPT,f,Corynebacterium lipophiloflavum,
2923,CONCEPT,f,Corynebacterium lowii,
777,CONCEPT,f,Corynebacterium macginleyi,
2245,CONCEPT,f,Corynebacterium massiliense,
618,CONCEPT,f,Corynebacterium mastitidis,
2230,CONCEPT,f,Corynebacterium matruchotii,
2942,CONCEPT,f,Corynebacterium mediolanum,
970,CONCEPT,f,Corynebacterium minutissimum,
176,CONCEPT,f,Corynebacterium mucifaciens,
2360,CONCEPT,f,Corynebacterium mycetoides,
2924,CONCEPT,f,Corynebacterium oculi,
3036,CONCEPT,f,Corynebacterium otitidis,
1106,CONCEPT,f,Corynebacterium phocae,
2925,CONCEPT,f,Corynebacterium pilbarense,
898,CONCEPT,f,Corynebacterium pilosum,
927,CONCEPT,f,Corynebacterium propinquum,
2516,CONCEPT,f,Corynebacterium pseudodiphtheriticum,
2943,CONCEPT,f,Corynebacterium pseudogenitalium,
214,CONCEPT,f,Corynebacterium pseudotuberculosis,
1605,CONCEPT,f,Corynebacterium pyruviciproducens,
2096,CONCEPT,f,Corynebacterium renale,
150,CONCEPT,f,Corynebacterium resistens,
336,CONCEPT,f,Corynebacterium riegelii,
2926,CONCEPT,f,Corynebacterium rouxii,
2944,CONCEPT,f,Corynebacterium rubrum,
584,CONCEPT,f,Corynebacterium simulans,
1412,CONCEPT,f,Corynebacterium singulare,
2454,CONCEPT,f,Corynebacterium sphenisci,
311,CONCEPT,f,Corynebacterium spheniscorum,
2927,CONCEPT,f,Corynebacterium sputi,
2473,CONCEPT,f,Corynebacterium striatum,
1982,CONCEPT,f,Corynebacterium suicordis,
1695,CONCEPT,f,Corynebacterium sundsvallense,
1635,CONCEPT,f,Corynebacterium terpenotabidum,
532,CONCEPT,f,Corynebacterium testudinoris,
190,CONCEPT,f,Corynebacterium thomssenii,
2928,CONCEPT,f,Corynebacterium timonense,
1767,CONCEPT,f,Corynebacterium tuberculostearicum,
1227,CONCEPT,f,Corynebacterium tuscaniense,
2113,CONCEPT,f,Corynebacterium ulcerans,
2330,CONCEPT,f,Corynebacterium urealyticum,
1595,CONCEPT,f,Corynebacterium ureicelerivorans,
1821,CONCEPT,f,Corynebacterium variabile,
2372,CONCEPT,f,Corynebacterium vitaeruminis,
1686,CONCEPT,f,Corynebacterium xerosis,
3238,CONCEPT,f,Cosenzaea myxofaciens,
2346,CONCEPT,f,Coxiella,
917,CONCEPT,f,Coxiella burnetii,
3340,CONCEPT,f,Crimean-Congo hemorrhagic fever orthonairovirus,
347,CONCEPT,f,Cronobacter,
1575,CONCEPT,f,Cronobacter dublinensis,
1826,CONCEPT,f,Cronobacter malonaticus,
1501,CONCEPT,f,Cronobacter muytjensii,
1295,CONCEPT,f,Cronobacter sakazakii,
15,CONCEPT,f,Cronobacter turicensis,
2016,CONCEPT,f,Cryptobacterium,
1831,CONCEPT,f,Cryptobacterium curtum,
565,CONCEPT,f,Cunninghamella,
1678,CONCEPT,f,Cunninghamella bertholletiae,
1467,CONCEPT,f,Cupriavidus,
1699,CONCEPT,f,Cupriavidus basilensis,
1536,CONCEPT,f,Cupriavidus gilardii,
2359,CONCEPT,f,Cupriavidus metallidurans,
2555,CONCEPT,f,Cupriavidus necator,
1512,CONCEPT,f,Cupriavidus pauculus,
2546,CONCEPT,f,Cupriavidus respiraculi,
412,CONCEPT,f,Curtobacterium,
332,CONCEPT,f,Curtobacterium albidum,
899,CONCEPT,f,Curvularia,
3402,CONCEPT,f,Curvularia australiensis,
785,CONCEPT,f,Curvularia geniculata,
3385,CONCEPT,f,Curvularia hawaiiensis,
855,CONCEPT,f,Curvularia lunata,
3358,CONCEPT,f,Cutaneotrichosporon cutaneum,
3360,CONCEPT,f,Cutaneotrichosporon mucoides,
56,CONCEPT,f,Cutibacterium,
1331,CONCEPT,f,Cutibacterium acnes,
3283,CONCEPT,f,Cutibacterium avidum,
2996,CONCEPT,f,Cutibacterium granulosum,
1132,CONCEPT,f,Cyberlindnera fabianii,
3356,CONCEPT,f,Cyberlindnera jadinii,
3369,CONCEPT,f,Cystobasidium minutum,
3105,CONCEPT,f,Cytobacillus firmus,
2966,CONCEPT,f,Debaryomyces,
1232,CONCEPT,f,Debaryomyces hansenii,
1872,CONCEPT,f,Deinococcus,
1125,CONCEPT,f,Delftia,
2356,CONCEPT,f,Delftia acidovorans,
2656,CONCEPT,f,Deltainfluenzavirus influenzae,
1791,CONCEPT,f,Dengue virus,
993,CONCEPT,f,Dermabacter,
745,CONCEPT,f,Dermabacter hominis,
2552,CONCEPT,f,Dermacoccus,
545,CONCEPT,f,Dermacoccus nishinomiyaensis,
776,CONCEPT,f,Dermatophilus,
1215,CONCEPT,f,Dermatophilus congolensis,
2147,CONCEPT,f,Desulfovibrio,
1937,CONCEPT,f,Desulfovibrio desulfuricans,
1716,CONCEPT,f,Desulfovibrio piger,
570,CONCEPT,f,Desulfovibrio vulgaris,
1781,CONCEPT,f,Dialister,
1337,CONCEPT,f,Dialister micraerophilus,
2270,CONCEPT,f,Dialister pneumosintes,
1318,CONCEPT,f,Dichelobacter,
299,CONCEPT,f,Dichelobacter nodosus,
1532,CONCEPT,f,Dietzia,
3285,CONCEPT,f,Dietzia maris,
3405,CONCEPT,f,Dipodascus klebahnii,
3403,CONCEPT,f,Diutina catenulata,
3357,CONCEPT,f,Diutina rugosa,
2148,CONCEPT,f,Dolosicoccus,
1999,CONCEPT,f,Dolosicoccus paucivorans,
2577,CONCEPT,f,Dolosigranulum,
1071,CONCEPT,f,Dolosigranulum pigrum,
910,CONCEPT,f,Dorea,
1730,CONCEPT,f,Dorea formicigenerans,
614,CONCEPT,f,Dorea longicatena,
2538,CONCEPT,f,Dyella,
2469,CONCEPT,f,Dysgonomonas,
2553,CONCEPT,f,Dysgonomonas capnocytophagoides,
208,CONCEPT,f,Dysgonomonas gadei,
905,CONCEPT,f,Eastern equine encephalitis virus,
1684,CONCEPT,f,Ebolavirus,
2681,CONCEPT,t,Echovirus,Echoviren
3214,CONCEPT,f,Ectobacillus funiculus,
1689,CONCEPT,f,Edwardsiella,
1350,CONCEPT,f,Edwardsiella hoshinae,
2309,CONCEPT,f,Edwardsiella ictaluri,
2260,CONCEPT,f,Edwardsiella tarda,
2708,CONCEPT,f,Eggerthella,
2709,CONCEPT,f,Eggerthella lenta,
2710,CONCEPT,f,Eggerthella sinensis,
1273,CONCEPT,f,Eggerthia,
1825,CONCEPT,f,Eggerthia catenaformis,
731,CONCEPT,f,Ehrlichia,
3156,CONCEPT,f,Ehrlichia sennetsu,
1089,CONCEPT,f,Eikenella,
2135,CONCEPT,f,Eikenella corrodens,
795,CONCEPT,f,Elizabethkingia,
690,CONCEPT,f,Elizabethkingia meningoseptica,
1116,CONCEPT,f,Emmonsia,
13,CONCEPT,f,Empedobacter,
1338,CONCEPT,f,Empedobacter brevis,
1849,CONCEPT,f,Enterobacter,
1431,CONCEPT,f,Enterobacter asburiae,
2713,CONCEPT,f,Enterobacter bugandensis,
1417,CONCEPT,f,Enterobacter cancerogenus,
1212,CONCEPT,f,Enterobacter cloacae,
2711,CONCEPT,t,Enterobacter cloacae complex,Enterobacter cloacae-Komplex
1130,CONCEPT,f,Enterobacter cloacae dissolvens,
1495,CONCEPT,f,Enterobacter hormaechei,
2714,CONCEPT,f,Enterobacter huaxiensis,
1591,CONCEPT,f,Enterobacter kobei,
117,CONCEPT,f,Enterobacter ludwigii,
2715,CONCEPT,f,Enterobacter quasihormaechei,
2717,CONCEPT,f,Enterobacter wuhouensis,
3067,CONCEPT,f,Enterocloster bolteae,
2821,CONCEPT,f,Enterocloster citroniae,
3136,CONCEPT,f,Enterocloster clostridioformis,
2825,CONCEPT,f,Enterocloster lavalensis,
503,CONCEPT,f,Enterococcus,
196,CONCEPT,f,Enterococcus asini,
1720,CONCEPT,f,Enterococcus avium,
297,CONCEPT,f,Enterococcus canis,
2001,CONCEPT,f,Enterococcus casseliflavus,
369,CONCEPT,f,Enterococcus cecorum,
522,CONCEPT,f,Enterococcus dispar,
1236,CONCEPT,f,Enterococcus durans,
2345,CONCEPT,f,Enterococcus faecalis,
1865,CONCEPT,f,Enterococcus faecium,
1908,CONCEPT,f,Enterococcus gallinarum,
2213,CONCEPT,f,Enterococcus gilvus,
626,CONCEPT,f,Enterococcus haemoperoxidus,
2057,CONCEPT,f,Enterococcus hermanniensis,
1339,CONCEPT,f,Enterococcus hirae,
1505,CONCEPT,f,Enterococcus italicus,
871,CONCEPT,f,Enterococcus malodoratus,
1108,CONCEPT,f,Enterococcus moraviensis,
1780,CONCEPT,f,Enterococcus mundtii,
77,CONCEPT,f,Enterococcus pallens,
243,CONCEPT,f,Enterococcus phoeniculicola,
1320,CONCEPT,f,Enterococcus pseudoavium,
850,CONCEPT,f,Enterococcus raffinosus,
865,CONCEPT,f,Enterococcus ratti,
303,CONCEPT,f,Enterococcus saccharolyticus,
908,CONCEPT,f,Enterococcus sulfureus,
1205,CONCEPT,f,Enterococcus villorum,
1582,CONCEPT,f,Enterocytozoon,
502,CONCEPT,f,Enterovirus,
2622,CONCEPT,f,Enterovirus B,
2636,CONCEPT,f,Enterovirus C,
1185,CONCEPT,f,Epicoccum,
1286,CONCEPT,f,Erwinia,
3086,CONCEPT,f,Erwinia ananatis,
1063,CONCEPT,f,Erwinia persicina,
1740,CONCEPT,f,Erysipelothrix,
567,CONCEPT,f,Erysipelothrix inopinata,
438,CONCEPT,f,Erysipelothrix rhusiopathiae,
600,CONCEPT,f,Erysipelothrix tonsillarum,
497,CONCEPT,f,Escherichia,
1172,CONCEPT,f,Escherichia albertii,
1807,CONCEPT,f,Escherichia coli,
1873,CONCEPT,f,Escherichia fergusonii,
12,CONCEPT,f,Escherichia hermannii,
490,CONCEPT,f,Eubacterium,
1589,CONCEPT,f,Eubacterium barkeri,
2439,CONCEPT,f,Eubacterium brachy,
1419,CONCEPT,f,Eubacterium callanderi,
596,CONCEPT,f,Eubacterium infirmum,
765,CONCEPT,f,Eubacterium limosum,
939,CONCEPT,f,Eubacterium minutum,
2268,CONCEPT,f,Eubacterium nodatum,
588,CONCEPT,f,Eubacterium ramulus,
597,CONCEPT,f,Eubacterium saphenum,
359,CONCEPT,f,Eubacterium siraeum,
1275,CONCEPT,f,Eubacterium sulci,
53,CONCEPT,f,Eubacterium tenue,
576,CONCEPT,f,Eubacterium ventriosum,
1358,CONCEPT,f,Eubacterium yurii,
3300,CONCEPT,f,Evansella clarkii,
3314,CONCEPT,f,Evansella vedderi,
1248,CONCEPT,f,Ewingella,
1443,CONCEPT,f,Ewingella americana,
1151,CONCEPT,f,Exiguobacterium,
753,CONCEPT,f,Exiguobacterium acetylicum,
2251,CONCEPT,f,Exophiala,
562,CONCEPT,f,Exophiala bergeri,
212,CONCEPT,f,Exophiala dermatitidis,
3374,CONCEPT,f,Exophiala exophialae,
2161,CONCEPT,f,Exophiala jeanselmei,
2424,CONCEPT,f,Exophiala spinifera,
544,CONCEPT,f,Exserohilum,
1770,CONCEPT,f,Exserohilum rostratum,
3311,CONCEPT,f,Ezakiella coagulans,
1509,CONCEPT,f,Facklamia,
821,CONCEPT,f,Facklamia hominis,
2077,CONCEPT,f,Facklamia ignava,
335,CONCEPT,f,Facklamia languida,
895,CONCEPT,f,Facklamia sourekii,
1481,CONCEPT,f,Facklamia tabacinasalis,
1046,CONCEPT,f,Faecalibacterium,
1570,CONCEPT,f,Faecalibacterium prausnitzii,
3028,CONCEPT,f,Faecalicatena contorta,
3168,CONCEPT,f,Faecalicatena orotica,
3049,CONCEPT,f,Faecalitalea cylindroides,
3245,CONCEPT,f,Falsarthrobacter nasiphocae,
2936,CONCEPT,f,Falsibacillus pallidus,
3233,CONCEPT,f,Fannyhessea vaginae,
3215,CONCEPT,f,Ferdinandcohnia humi,
3304,CONCEPT,f,Fictibacillus barbaricus,
3195,CONCEPT,f,Fictibacillus gelatini,
132,CONCEPT,f,Filifactor,
922,CONCEPT,f,Filifactor alocis,
371,CONCEPT,f,Filifactor villosus,
2416,CONCEPT,f,Finegoldia,
103,CONCEPT,f,Finegoldia magna,
1194,CONCEPT,f,Flavivirus,
2299,CONCEPT,f,Flavobacterium,
1688,CONCEPT,f,Flavobacterium devorans,
1763,CONCEPT,f,Flavonifractor,
257,CONCEPT,f,Flavonifractor plautii,
1297,CONCEPT,f,Fonsecaea,
1207,CONCEPT,f,Fonsecaea pedrosoi,
1761,CONCEPT,f,Francisella,
467,CONCEPT,f,Francisella tularensis,
846,CONCEPT,f,Fusarium,
931,CONCEPT,f,Fusarium chlamydosporum,
2696,CONCEPT,f,Fusarium culmorum,
308,CONCEPT,f,Fusarium graminearum,
2960,CONCEPT,f,Fusarium incarnatum,
1045,CONCEPT,f,Fusarium javanicum,
301,CONCEPT,f,Fusarium oxysporum,
1631,CONCEPT,f,Fusarium poae,
694,CONCEPT,f,Fusarium tricinctum,
205,CONCEPT,f,Fusarium verticillioides,
1359,CONCEPT,f,Fusobacterium,
941,CONCEPT,f,Fusobacterium canifelinum,
662,CONCEPT,f,Fusobacterium equinum,
1534,CONCEPT,f,Fusobacterium gonidiaformans,
907,CONCEPT,f,Fusobacterium mortiferum,
1959,CONCEPT,f,Fusobacterium naviforme,
504,CONCEPT,f,Fusobacterium necrogenes,
1165,CONCEPT,f,Fusobacterium necrophorum,
2945,CONCEPT,f,Fusobacterium necrophorum fundiliforme,
1404,CONCEPT,f,Fusobacterium necrophorum necrophorum,
4,CONCEPT,f,Fusobacterium nucleatum,
1988,CONCEPT,f,Fusobacterium nucleatum nucleatum,
699,CONCEPT,f,Fusobacterium nucleatum polymorphum,
591,CONCEPT,f,Fusobacterium periodonticum,
3248,CONCEPT,f,Fusobacterium plautii,
2036,CONCEPT,f,Fusobacterium russii,
1851,CONCEPT,f,Fusobacterium ulcerans,
125,CONCEPT,f,Fusobacterium varium,
2989,CONCEPT,f,Fusobacterium vincentii,
992,CONCEPT,f,Gallicola,
1435,CONCEPT,f,Gallicola barnesae,
2797,CONCEPT,t,Gamma-hemolytic streptococci,Gamma-hämolysierende Streptokokken
2658,CONCEPT,f,Gammainfluenzavirus influenzae,
1181,CONCEPT,f,Gardnerella,
1226,CONCEPT,f,Gardnerella vaginalis,
2003,CONCEPT,f,Gemella,
3276,CONCEPT,f,Gemella bergeri,
1209,CONCEPT,f,Gemella haemolysans,
1392,CONCEPT,f,Gemella morbillorum,
1415,CONCEPT,f,Gemella sanguinis,
1710,CONCEPT,f,Geobacillus,
3033,CONCEPT,f,Geobacillus kaustophilus,
583,CONCEPT,f,Geobacillus stearothermophilus,
3023,CONCEPT,f,Geobacillus thermocatenulatus,
929,CONCEPT,f,Geobacillus thermodenitrificans,
2111,CONCEPT,f,Geotrichum,
398,CONCEPT,f,Geotrichum candidum,
3189,CONCEPT,f,Gleimia europaea,
1820,CONCEPT,f,Glenosporella,
102,CONCEPT,f,Gliocladium,
2572,CONCEPT,f,Globicatella,
80,CONCEPT,f,Globicatella sanguinis,
60,CONCEPT,f,Globicatella sulfidifaciens,
3203,CONCEPT,f,Glutamicibacter arilaitensis,
3068,CONCEPT,f,Glutamicibacter bergerei,
3169,CONCEPT,f,Glutamicibacter creatinolyticus,
3151,CONCEPT,f,Glutamicibacter nicotianae,
3114,CONCEPT,f,Glutamicibacter protophormiae,
3255,CONCEPT,f,Glutamicibacter uratoxydans,
608,CONCEPT,f,Gordonia,
2527,CONCEPT,f,Gordonia bronchialis,
2367,CONCEPT,f,Gordonia otitidis,
727,CONCEPT,f,Gordonia polyisoprenivorans,
2539,CONCEPT,f,Gordonia rubripertincta,
2146,CONCEPT,f,Gordonia sputi,
2465,CONCEPT,f,Gordonia terrae,
3074,CONCEPT,f,Gottfriedia luciferensis,
3185,CONCEPT,f,Gracilibacillus dipsosauri,
487,CONCEPT,f,Granulicatella,
201,CONCEPT,f,Granulicatella adiacens,
99,CONCEPT,f,Granulicatella elegans,
203,CONCEPT,f,Graphium,
2452,CONCEPT,f,Grimontia,
1270,CONCEPT,f,Grimontia hollisae,
1304,CONCEPT,f,Haemophilus,
2181,CONCEPT,f,Haemophilus aegyptius,
2248,CONCEPT,f,Haemophilus ducreyi,
2467,CONCEPT,f,Haemophilus haemolyticus,
1704,CONCEPT,f,Haemophilus influenzae,
2849,CONCEPT,f,Haemophilus massiliensi,
658,CONCEPT,f,Haemophilus parahaemolyticus,
2340,CONCEPT,f,Haemophilus parainfluenzae,
2850,CONCEPT,f,Haemophilus paraphrohaemolyticus,
1788,CONCEPT,f,Haemophilus pittmaniae,
2851,CONCEPT,f,Haemophilus sputorum,
779,CONCEPT,f,Hafnia,
23,CONCEPT,f,Hafnia alvei,
2719,CONCEPT,f,Hafnia paralvei,
3262,CONCEPT,f,Halalkalibacter krulwichiae,
3077,CONCEPT,f,Halalkalibacterium halodurans,
432,CONCEPT,f,Halomonas,
405,CONCEPT,f,Halomonas venusta,
3175,CONCEPT,f,Halopseudomonas pertucinogena,
2961,CONCEPT,f,Hanseniaspora,
3263,CONCEPT,f,Hathewaya histolytica,
3021,CONCEPT,f,Hathewaya limosa,
161,CONCEPT,f,Helcococcus,
511,CONCEPT,f,Helcococcus kunzii,
256,CONCEPT,f,Helcococcus sueciensis,
2026,CONCEPT,f,Helicobacter,
10,CONCEPT,f,Helicobacter acinonychis,
477,CONCEPT,f,Helicobacter aurati,
353,CONCEPT,f,Helicobacter bilis,
2946,CONCEPT,f,Helicobacter bizzozeroni,
484,CONCEPT,f,Helicobacter canadensis,
2503,CONCEPT,f,Helicobacter canis,
653,CONCEPT,f,Helicobacter cholecystus,
2082,CONCEPT,f,Helicobacter cinaedi,
2044,CONCEPT,f,Helicobacter felis,
118,CONCEPT,f,Helicobacter fennelliae,
1301,CONCEPT,f,Helicobacter ganmani,
2446,CONCEPT,f,Helicobacter hepaticus,
1657,CONCEPT,f,Helicobacter mesocricetorum,
788,CONCEPT,f,Helicobacter muridarum,
1261,CONCEPT,f,Helicobacter mustelae,
914,CONCEPT,f,Helicobacter pametensis,
54,CONCEPT,f,Helicobacter pullorum,
258,CONCEPT,f,Helicobacter pylori,
2947,CONCEPT,f,Helicobacter rappini,
1754,CONCEPT,f,Helicobacter rodentium,
1843,CONCEPT,f,Helicobacter salomonis,
880,CONCEPT,f,Helicobacter trogontum,
1655,CONCEPT,f,Helicobacter typhlonius,
2049,CONCEPT,f,Helminthosporium,
2640,CONCEPT,f,Hepacivirus C,
1903,CONCEPT,f,Hepatitis B virus,
2628,CONCEPT,t,Hepatitis D virus,Hepatitis-D-Virus
3338,CONCEPT,f,Hepatovirus A,
69,CONCEPT,f,Herbaspirillum,
473,CONCEPT,f,Herpesviridae,
3010,CONCEPT,f,Heyndrickxia oleronia,
3106,CONCEPT,f,Heyndrickxia sporothermodurans,
3293,CONCEPT,f,Holdemanella biformis,
469,CONCEPT,f,Holdemania,
1646,CONCEPT,f,Holdemania filiformis,
300,CONCEPT,f,Hormodendrum,
1624,CONCEPT,f,Hortaea werneckii,
2692,CONCEPT,t,Human adenovirus,Humane Adenoviren
2616,CONCEPT,f,Human alphaherpesvirus 1,
2618,CONCEPT,f,Human alphaherpesvirus 2,
2620,CONCEPT,f,Human alphaherpesvirus 3,
2604,CONCEPT,f,Human betaherpesvirus 5,
2670,CONCEPT,f,Human betaherpesvirus 6A,
2672,CONCEPT,f,Human betaherpesvirus 6B,
2626,CONCEPT,t,Human bocavirus,Humane Bocaviren
2609,CONCEPT,t,Human coronavirus,Humane Coronaviren
2623,CONCEPT,t,Human coxsackievirus,Humane Coxsackieviren
2624,CONCEPT,t,Human coxsackievirus A,Humanes Coxsackievirus A
2625,CONCEPT,t,Human coxsackievirus B,Humanes Coxsackievirus B
3344,CONCEPT,f,Human gammaherpesvirus 4,
2629,CONCEPT,f,Human gammaherpesvirus 8,
2621,CONCEPT,t,Human herpes simplex virus,Humane Herpes-simplex-Viren
2674,CONCEPT,t,Human herpesvirus 6,Humanes Herpesvirus 6
2634,CONCEPT,t,Human immunodeficiency virus,Humanes Immundefizienz-Virus
2632,CONCEPT,f,Human immunodeficiency virus 1,
2633,CONCEPT,f,Human immunodeficiency virus 2,
2462,CONCEPT,f,Human metapneumovirus,
2603,CONCEPT,f,Human orthopneumovirus,
2663,CONCEPT,f,Human orthorubulavirus 2,
2667,CONCEPT,f,Human orthorubulavirus 4,
2611,CONCEPT,t,Human papillomavirus,Humane Papillomaviren
2660,CONCEPT,t,Human parainfluenza virus,Humane Parainfluenzaviren
2661,CONCEPT,f,Human respirovirus 1,
2665,CONCEPT,f,Human respirovirus 3,
2610,CONCEPT,t,Human rhinovirus,Humane Rhinoviren
3306,CONCEPT,f,Hungatella hathewayi,
1363,CONCEPT,f,Ignavigranum,
1103,CONCEPT,f,Ignavigranum ruoffiae,
2659,CONCEPT,t,Influenza virus,Influenzaviren
1553,CONCEPT,f,Inquilinus,
1107,CONCEPT,f,Inquilinus limosus,
3045,CONCEPT,f,Intestinibacter bartlettii,
1839,CONCEPT,f,Janibacter,
1367,CONCEPT,f,Janibacter hoylei,
3137,CONCEPT,f,Jeotgalibacillus marinus,
2591,CONCEPT,f,Jonesia,
1559,CONCEPT,f,Jonesia denitrificans,
3001,CONCEPT,f,Kandleria vitulina,
2217,CONCEPT,f,Kerstersia,
2383,CONCEPT,f,Kerstersia gyiorum,
769,CONCEPT,f,Kingella,
1713,CONCEPT,f,Kingella denitrificans,
655,CONCEPT,f,Kingella kingae,
174,CONCEPT,f,Kingella oralis,
195,CONCEPT,f,Kingella potus,
1223,CONCEPT,f,Klebsiella,
333,CONCEPT,f,Klebsiella aerogenes,
1760,CONCEPT,f,Klebsiella granulomatis,
2720,CONCEPT,f,Klebsiella grimontii,
1451,CONCEPT,f,Klebsiella oxytoca,
2721,CONCEPT,f,Klebsiella pasteurii,
390,CONCEPT,f,Klebsiella pneumoniae,
733,CONCEPT,f,Klebsiella pneumoniae ozaenae,
1281,CONCEPT,f,Klebsiella pneumoniae pneumoniae,
1705,CONCEPT,f,Klebsiella pneumoniae rhinoscleromatis,
2722,CONCEPT,f,Klebsiella quasipneumoniae,
2724,CONCEPT,f,Klebsiella quasipneumoniae quasipneumoniae,
2723,CONCEPT,f,Klebsiella quasipneumoniae similipneumoniae,
2264,CONCEPT,f,Klebsiella variicola,
9,CONCEPT,f,Kluyvera,
1530,CONCEPT,f,Kluyvera ascorbata,
170,CONCEPT,f,Kluyvera cryocrescens,
409,CONCEPT,f,Kluyvera georgiana,
296,CONCEPT,f,Kluyvera intermedia,
1709,CONCEPT,f,Kluyveromyces,
2005,CONCEPT,f,Kocuria,
2561,CONCEPT,f,Kocuria rosea,
442,CONCEPT,f,Kocuria varians,
1009,CONCEPT,f,Kodamaea,
1722,CONCEPT,f,Kodamaea ohmeri,
758,CONCEPT,f,Kosakonia,
2352,CONCEPT,f,Kosakonia cowanii,
2423,CONCEPT,f,Kroppenstedtia,
2574,CONCEPT,f,Kroppenstedtia eburnea,
1090,CONCEPT,f,Kurthia,
3082,CONCEPT,f,Kyrpidia tusciae,
2035,CONCEPT,f,Kytococcus,
28,CONCEPT,f,Kytococcus sedentarius,
1075,CONCEPT,f,Lachancea,
572,CONCEPT,f,Lachancea fermentati,
1567,CONCEPT,f,Lachnoanaerobaculum,
2,CONCEPT,f,Lachnoanaerobaculum orale,
3328,CONCEPT,f,Lachnoanaerobaculum saburreum,
3148,CONCEPT,f,Lachnospira eligens,
3205,CONCEPT,f,Lacrimispora celerecrescens,
3310,CONCEPT,f,Lacrimispora indolis,
3249,CONCEPT,f,Lacrimispora sphenoides,
3027,CONCEPT,f,Lacticaseibacillus casei,
2994,CONCEPT,f,Lacticaseibacillus paracasei,
3277,CONCEPT,f,Lacticaseibacillus rhamnosus,
3157,CONCEPT,f,Lactiplantibacillus plantarum,
314,CONCEPT,f,Lactobacillus,
286,CONCEPT,f,Lactobacillus acidophilus,
559,CONCEPT,f,Lactobacillus amylovorus,
